ID,Case ID,Case Name,Group ID,Group Name,Item Name,Item Type,Created by User Name,Created by User ID,Created Time,Last Edited by User Name,Last Edited by User ID,Last Edited Time,isDeleted
2424,2,Red Hat Robbers,80,Team Nice,"Suspect: red hat very low over face, brown beard",person,mlh5612,57,10/29/2015-11:45:14,mlh5612,57,10/29/2015-11:45:14,FALSE
2425,2,Red Hat Robbers,89,Team J.A.Z.,Dunkin Donuts,location,jtb5440,146,10/29/2015-11:45:16,jtb5440,146,10/29/2015-11:45:17,FALSE
2426,2,Red Hat Robbers,79,JMN 231,Michelle Leblanc,person,nes5204,138,10/29/2015-11:45:33,nes5204,138,10/29/2015-11:45:33,FALSE
2427,2,Red Hat Robbers,88,Green Team,Eight armed men,person,antoniolubrano,64,10/29/2015-11:45:34,antoniolubrano,64,10/29/2015-11:45:34,FALSE
2428,2,Red Hat Robbers,80,Team Nice,"Chris Clark,",person,ethan_b,152,10/29/2015-11:45:36,ethan_b,152,10/29/2015-11:45:36,FALSE
2429,2,Red Hat Robbers,90,MSR,Suspect (B)- Sovereign,person,RichardFabrizio,77,10/29/2015-11:45:41,RichardFabrizio,77,10/29/2015-11:45:41,FALSE
2430,2,Red Hat Robbers,85,Team CMP,the man,person,cjs1161,148,10/29/2015-11:45:44,cjs1161,148,10/29/2015-11:45:44,FALSE
2431,2,Red Hat Robbers,80,Team Nice,taller of the two men,person,mjr5679,135,10/29/2015-11:45:46,mjr5679,135,10/29/2015-11:45:46,FALSE
2432,2,Red Hat Robbers,84,CANTalytics,Case 7 Suspects 1-2,person,ral5341,33,10/29/2015-11:45:51,ral5341,33,10/29/2015-11:45:51,FALSE
2433,2,Red Hat Robbers,79,JMN 231,Ameriserv Financial,location,MattSebright20,140,10/29/2015-11:46:04,jpz5064,139,11/01/2015-17:09:08,FALSE
2434,2,Red Hat Robbers,101,Team DJZ,"$1,025",resource,jam6755,156,10/29/2015-11:46:18,jam6755,156,10/29/2015-11:46:18,FALSE
2435,2,Red Hat Robbers,79,JMN 231,Ameriserv Financial,location,jpz5064,139,10/29/2015-11:46:18,jpz5064,139,11/01/2015-17:12:21,FALSE
2436,2,Red Hat Robbers,79,JMN 231,Mike Holden,person,nes5204,138,10/29/2015-11:46:33,nes5204,138,10/29/2015-11:46:34,FALSE
2437,2,Red Hat Robbers,83,GracieAbeMacy,Northwest SavingsBank,location,njh5161,151,10/29/2015-11:46:38,njh5161,151,10/29/2015-11:47:11,FALSE
2438,2,Red Hat Robbers,88,Green Team,"Two, 3-man teams",person,antoniolubrano,64,10/29/2015-11:47:04,antoniolubrano,64,11/01/2015-14:25:05,FALSE
2439,2,Red Hat Robbers,85,Team CMP,teller handing over a note demanding money,event,cjs1161,148,10/29/2015-11:47:09,cjs1161,148,10/29/2015-11:47:10,FALSE
2440,2,Red Hat Robbers,101,Team DJZ,"3,050",resource,jam6755,156,10/29/2015-11:47:14,jam6755,156,10/29/2015-11:47:14,FALSE
2441,2,Red Hat Robbers,88,Green Team,threatening gesture,event,mod5372,31,10/29/2015-11:47:23,mod5372,31,10/29/2015-11:47:23,FALSE
2442,2,Red Hat Robbers,79,JMN 231,Jeff Van Natter,person,nes5204,138,10/29/2015-11:47:35,nes5204,138,10/29/2015-11:47:35,FALSE
2444,2,Red Hat Robbers,80,Team Nice,red ski mask,resource,mjr5679,135,10/29/2015-11:47:48,mjr5679,135,10/29/2015-11:51:59,TRUE
2443,2,Red Hat Robbers,77,Caught red-handed,bank‰Ûªs interior Video Surveillance was inadvertently erased,event,davidsmitchell,65,10/29/2015-11:47:48,davidsmitchell,65,11/01/2015-17:20:48,FALSE
2445,2,Red Hat Robbers,88,Green Team,bank‰Ûªs interior Video Surveillance was inadvertently erased,resource,mod5372,31,10/29/2015-11:47:58,mod5372,31,10/29/2015-11:47:58,FALSE
2446,2,Red Hat Robbers,88,Green Team,first team,person,antoniolubrano,64,10/29/2015-11:48:02,antoniolubrano,64,10/29/2015-11:48:02,FALSE
2447,2,Red Hat Robbers,101,Team DJZ,"1,875.00",resource,jam6755,156,10/29/2015-11:48:09,jam6755,156,10/29/2015-11:48:09,FALSE
2448,2,Red Hat Robbers,80,Team Nice,15 Jan/10:15 AM,event,mjr5679,135,10/29/2015-11:48:10,mjr5679,135,10/29/2015-11:48:10,FALSE
2449,2,Red Hat Robbers,80,Team Nice,"Erika Keen,",person,mlh5612,57,10/29/2015-11:48:18,mlh5612,57,10/29/2015-11:48:18,FALSE
2450,2,Red Hat Robbers,93,Red Hat Researchers,Citizen's Bank Robbery Date/Time,event,MikeC123,154,10/29/2015-11:48:23,MikeC123,154,10/29/2015-11:48:23,FALSE
2453,2,Red Hat Robbers,89,Team J.A.Z.,Northwest Savings Bank,organization,,,10/29/2015-11:48:31,,,10/29/2015-11:48:31,FALSE
2452,2,Red Hat Robbers,89,Team J.A.Z.,Two Robbers,person,,,10/29/2015-11:48:31,,,10/29/2015-11:48:31,FALSE
2451,2,Red Hat Robbers,89,Team J.A.Z.,The two men face each other and appear to be arguing. The man who had been pushed along is seen shaking his and clenching his fists. The prodder puts his right hand into his jacket and makes a threatening gesture.,event,AGParadis,145,10/29/2015-11:48:31,AGParadis,145,10/29/2015-11:48:31,FALSE
2454,2,Red Hat Robbers,88,Green Team,Suspects got away with $800 after claiming to have a bomb ,event,mjg5599,28,10/29/2015-11:48:40,mjg5599,28,10/29/2015-11:48:40,FALSE
2455,2,Red Hat Robbers,82,Analyticats,Verizon Store,location,Emelendez89,153,10/29/2015-11:48:40,Emelendez89,153,10/29/2015-11:48:40,FALSE
2456,2,Red Hat Robbers,88,Green Team,second team,person,antoniolubrano,64,10/29/2015-11:48:49,antoniolubrano,64,10/29/2015-11:48:49,FALSE
2457,2,Red Hat Robbers,101,Team DJZ,$.00 (Failed),resource,jam6755,156,10/29/2015-11:48:50,jam6755,156,10/29/2015-11:48:50,FALSE
2458,2,Red Hat Robbers,77,Caught red-handed,Sean Spencer,person,Nellson14,134,10/29/2015-11:48:54,Nellson14,134,10/29/2015-11:48:54,FALSE
2459,2,Red Hat Robbers,79,JMN 231,ski masks,resource,nes5204,138,10/29/2015-11:48:59,nes5204,138,10/29/2015-11:48:59,FALSE
2460,2,Red Hat Robbers,90,MSR,"He appeared nervous and kept adjusting his hat, which looked too small for his head.",event,ssp5176,137,10/29/2015-11:49:13,ssp5176,137,10/29/2015-11:49:13,FALSE
2461,2,Red Hat Robbers,83,GracieAbeMacy,"100 Hawbaker Industrial Dr. SC, PA",location,pjg5172,136,10/29/2015-11:49:14,pjg5172,136,10/29/2015-11:55:25,TRUE
2462,2,Red Hat Robbers,89,Team J.A.Z.,"The aggressive man pulls a hat from his left jacket pocket and hands it to the other, gesturing for him to put it on.",event,AGParadis,145,10/29/2015-11:49:50,AGParadis,145,10/29/2015-11:49:50,FALSE
2463,2,Red Hat Robbers,77,Caught red-handed,Case File-003,event,LorenzoAuffant,54,10/29/2015-11:49:53,LorenzoAuffant,54,10/29/2015-11:49:54,FALSE
2464,2,Red Hat Robbers,84,CANTalytics,Case 7 Suspect 1,person,ral5341,33,10/29/2015-11:49:55,nickmnader,35,10/29/2015-12:11:39,FALSE
2465,2,Red Hat Robbers,101,Team DJZ,"$1,550",resource,jam6755,156,10/29/2015-11:50:02,jam6755,156,10/29/2015-11:50:02,FALSE
2466,2,Red Hat Robbers,79,JMN 231,Cybil Flowers,person,MattSebright20,140,10/29/2015-11:50:13,nes5204,138,10/29/2015-11:59:45,FALSE
2467,2,Red Hat Robbers,92,Red Hat Analysts ,First National Bank Robbery (Failed),event,wpg5026,34,10/29/2015-11:50:15,wpg5026,34,10/29/2015-11:53:42,FALSE
2468,2,Red Hat Robbers,80,Team Nice,Joe Williamson,person,mlh5612,57,10/29/2015-11:50:36,mlh5612,57,10/29/2015-11:50:36,FALSE
2469,2,Red Hat Robbers,88,Green Team,Vicki Wiser,person,mjg5599,28,10/29/2015-11:50:42,mjg5599,28,10/29/2015-11:50:42,FALSE
2470,2,Red Hat Robbers,86,Team Eagle,Suspect (A),person,frk5020,147,10/29/2015-11:50:46,frk5020,147,10/29/2015-11:50:46,FALSE
2471,2,Red Hat Robbers,84,CANTalytics,Miscellaneous Suspect 1,person,ral5341,33,10/29/2015-11:50:57,ral5341,33,10/29/2015-11:50:57,FALSE
2472,2,Red Hat Robbers,88,Green Team,Dalton Graves,person,mjg5599,28,10/29/2015-11:50:59,mjg5599,28,10/29/2015-11:50:59,FALSE
2473,2,Red Hat Robbers,83,GracieAbeMacy,Reliance Bank Robbery,event,pjg5172,136,10/29/2015-11:51:12,njh5161,151,10/29/2015-12:16:40,FALSE
2474,2,Red Hat Robbers,101,Team DJZ,$800,resource,jam6755,156,10/29/2015-11:51:19,jam6755,156,10/29/2015-11:51:19,FALSE
2475,2,Red Hat Robbers,88,Green Team,Dunkin Donuts Robery,event,mod5372,31,10/29/2015-11:51:26,mod5372,31,10/29/2015-11:51:26,FALSE
2476,2,Red Hat Robbers,79,JMN 231,Reed Davis,person,MattSebright20,140,10/29/2015-11:51:29,nes5204,138,10/29/2015-12:02:19,FALSE
2477,2,Red Hat Robbers,88,Green Team,Searle Spence,person,mjg5599,28,10/29/2015-11:51:31,mjg5599,28,10/29/2015-11:51:31,FALSE
2478,2,Red Hat Robbers,88,Green Team,Reed Davis,person,antoniolubrano,64,10/29/2015-11:51:43,antoniolubrano,64,10/29/2015-11:51:43,FALSE
2479,2,Red Hat Robbers,80,Team Nice,Patricia Shaffner,person,mlh5612,57,10/29/2015-11:51:48,mlh5612,57,10/29/2015-11:51:48,FALSE
2480,2,Red Hat Robbers,83,GracieAbeMacy,Reliance Bank,organization,,,10/29/2015-11:51:58,,,10/29/2015-11:54:48,TRUE
2481,2,Red Hat Robbers,77,Caught red-handed,Eight armed men,person,LorenzoAuffant,54,10/29/2015-11:52:04,LorenzoAuffant,54,11/01/2015-18:05:22,FALSE
2482,2,Red Hat Robbers,88,Green Team,Vince Starling,person,antoniolubrano,64,10/29/2015-11:52:06,antoniolubrano,64,10/29/2015-11:52:06,FALSE
2483,2,Red Hat Robbers,85,Team CMP,Sean Spencer,person,PatB,149,10/29/2015-11:52:33,PatB,149,10/29/2015-11:52:33,FALSE
2484,2,Red Hat Robbers,88,Green Team,Suspects came in the exit lane,event,mjg5599,28,10/29/2015-11:52:42,mjg5599,28,10/29/2015-11:52:42,FALSE
2485,2,Red Hat Robbers,92,Red Hat Analysts ,First National Bank Suspect,person,wpg5026,34,10/29/2015-11:53:00,wpg5026,34,10/29/2015-11:53:00,FALSE
2486,2,Red Hat Robbers,87,TeamJaws,Robber - Jersey Shore Bank,person,epm5108,61,10/29/2015-11:53:21,epm5108,61,10/29/2015-11:53:21,FALSE
2487,2,Red Hat Robbers,88,Green Team,ski mask,resource,mjg5599,28,10/29/2015-11:53:23,mjg5599,28,10/29/2015-11:53:23,FALSE
2488,2,Red Hat Robbers,80,Team Nice,single brown leather glove,resource,mjr5679,135,10/29/2015-11:53:28,mjr5679,135,10/29/2015-11:53:28,FALSE
2489,2,Red Hat Robbers,79,JMN 231,The two suspects are seen conversing in the parking lot; they appear to be arguing,event,jpz5064,139,10/29/2015-11:53:39,jpz5064,139,10/29/2015-11:53:39,FALSE
2490,2,Red Hat Robbers,80,Team Nice,dark green hoodie,resource,mjr5679,135,10/29/2015-11:53:45,mjr5679,135,10/29/2015-11:53:45,FALSE
2491,2,Red Hat Robbers,87,TeamJaws,Robber- Jersey Shore Bank,person,epm5108,61,10/29/2015-11:53:51,epm5108,61,10/29/2015-11:53:51,FALSE
2492,2,Red Hat Robbers,77,Caught red-handed,Ameriserv Financial,location,LorenzoAuffant,54,10/29/2015-11:54:06,LorenzoAuffant,54,11/01/2015-17:26:55,FALSE
2493,2,Red Hat Robbers,79,JMN 231,Vince Starling,person,MattSebright20,140,10/29/2015-11:54:24,nes5204,138,10/29/2015-12:03:53,FALSE
2494,2,Red Hat Robbers,87,TeamJaws,interview the owner of Ishler‰Ûªs Plumbing & Heating,event,asl5270,24,10/29/2015-11:54:33,asl5270,24,10/29/2015-11:54:33,FALSE
2495,2,Red Hat Robbers,80,Team Nice,Mr. Patrick Redd,person,ethan_b,152,10/29/2015-11:54:41,ethan_b,152,10/29/2015-11:54:41,FALSE
2496,2,Red Hat Robbers,84,CANTalytics,14 Jan/9:03 AM,event,Bsk5105,30,10/29/2015-11:54:54,Bsk5105,30,10/29/2015-11:59:24,FALSE
2497,2,Red Hat Robbers,80,Team Nice,man,person,mjr5679,135,10/29/2015-11:54:59,mjr5679,135,10/29/2015-11:54:59,FALSE
2498,2,Red Hat Robbers,87,TeamJaws,FBI locates Mr.‰ÛùBig Red‰Ûù Redd,event,asl5270,24,10/29/2015-11:55:01,asl5270,24,10/29/2015-11:55:02,FALSE
2499,2,Red Hat Robbers,79,JMN 231,"Suspect (B) is seen placing a hat on Suspect (A), gesturing with his hands and pushing him toward the door of the Sovereign bank",event,jpz5064,139,10/29/2015-11:55:07,jpz5064,139,10/29/2015-11:55:07,FALSE
2500,2,Red Hat Robbers,87,TeamJaws,FBI verify Mr. Redd‰Ûªs story,event,asl5270,24,10/29/2015-11:55:22,asl5270,24,10/29/2015-11:55:22,FALSE
2501,2,Red Hat Robbers,80,Team Nice,Suspect enters Bank,event,mlh5612,57,10/29/2015-11:55:26,mlh5612,57,11/01/2015-19:48:25,FALSE
2502,2,Red Hat Robbers,88,Green Team,FBI,organization,antoniolubrano,64,10/29/2015-11:55:52,mjg5599,28,11/01/2015-14:13:32,FALSE
2503,2,Red Hat Robbers,87,TeamJaws,FBI located the van,event,asl5270,24,10/29/2015-11:56:06,asl5270,24,10/29/2015-11:56:06,FALSE
2504,2,Red Hat Robbers,77,Caught red-handed,Ameriserv Financial Robbers,person,LorenzoAuffant,54,10/29/2015-11:56:08,LorenzoAuffant,54,11/01/2015-18:51:01,FALSE
2505,2,Red Hat Robbers,84,CANTalytics,20 Jan/11:45 AM,event,Bsk5105,30,10/29/2015-11:56:13,Bsk5105,30,11/01/2015-19:44:50,FALSE
2506,2,Red Hat Robbers,79,JMN 231,Eight armed men,organization,nes5204,138,10/29/2015-11:56:29,nes5204,138,10/29/2015-11:56:29,FALSE
2507,2,Red Hat Robbers,88,Green Team,heavyset guy with bright red hair,resource,mjg5599,28,10/29/2015-11:56:38,mjg5599,28,10/29/2015-11:56:38,FALSE
2508,2,Red Hat Robbers,87,TeamJaws,Suspect Enters Bank,event,mjs6359,27,10/29/2015-11:57:05,mjs6359,27,10/29/2015-11:57:05,FALSE
2509,2,Red Hat Robbers,88,Green Team,G W Auto Collision Repair,location,antoniolubrano,64,10/29/2015-11:57:20,antoniolubrano,64,10/29/2015-11:57:21,FALSE
2510,2,Red Hat Robbers,84,CANTalytics,Case 1 Suspect 2,person,ral5341,33,10/29/2015-11:57:22,ral5341,33,10/29/2015-11:57:22,FALSE
2511,2,Red Hat Robbers,87,TeamJaws,10:16am,event,mjs6359,27,10/29/2015-11:57:47,mjs6359,27,10/29/2015-11:57:47,FALSE
2512,2,Red Hat Robbers,80,Team Nice,Bag on counter,resource,mlh5612,57,10/29/2015-11:58:01,mlh5612,57,10/29/2015-11:58:01,FALSE
2513,2,Red Hat Robbers,77,Caught red-handed,Case File-006,event,LorenzoAuffant,54,10/29/2015-11:58:02,LorenzoAuffant,54,11/01/2015-14:42:13,FALSE
2514,2,Red Hat Robbers,88,Green Team,work overalls,resource,mjg5599,28,10/29/2015-11:58:03,mjg5599,28,10/29/2015-11:58:04,FALSE
2516,2,Red Hat Robbers,88,Green Team,130 Hawbaker Industrial Drive State College PA,location,mod5372,31,10/29/2015-11:58:09,mod5372,31,10/29/2015-11:58:09,FALSE
2515,2,Red Hat Robbers,88,Green Team,van was found in the parking lot of G W Auto Collision Repair,event,mod5372,31,10/29/2015-11:58:09,mod5372,31,10/29/2015-11:58:09,FALSE
2517,2,Red Hat Robbers,87,TeamJaws,4:15 PM: Suspect seen,event,epm5108,61,10/29/2015-11:58:10,epm5108,61,10/29/2015-11:58:10,FALSE
2518,2,Red Hat Robbers,87,TeamJaws,4:20-4:25 PM: Suspect is seen pacing,event,epm5108,61,10/29/2015-11:58:31,epm5108,61,10/29/2015-11:58:31,FALSE
2519,2,Red Hat Robbers,79,JMN 231,Suspect (B),person,jpz5064,139,10/29/2015-11:58:38,jpz5064,139,10/29/2015-12:04:25,FALSE
2520,2,Red Hat Robbers,83,GracieAbeMacy,Sovereign Bank,location,njh5161,151,10/29/2015-11:58:42,njh5161,151,10/29/2015-11:58:42,FALSE
2521,2,Red Hat Robbers,87,TeamJaws,Driver Called Police,event,asl5270,24,10/29/2015-11:58:47,asl5270,24,10/29/2015-11:58:47,FALSE
2522,2,Red Hat Robbers,88,Green Team,A man called the State College Police claiming he was forced to participate in the robbery of the Northwest Savings Bank on 18 Jan,event,mod5372,31,10/29/2015-11:58:54,mod5372,31,10/29/2015-11:58:54,FALSE
2523,2,Red Hat Robbers,79,JMN 231,Suspect (A),person,jpz5064,139,10/29/2015-11:58:59,jpz5064,139,11/01/2015-14:55:24,FALSE
2524,2,Red Hat Robbers,77,Caught red-handed,Cybil Flowers,person,LorenzoAuffant,54,10/29/2015-11:59:13,LorenzoAuffant,54,10/29/2015-11:59:13,FALSE
2525,2,Red Hat Robbers,87,TeamJaws,4:29 PM: Suspect is shown running down N Atherton,event,epm5108,61,10/29/2015-11:59:17,epm5108,61,10/29/2015-11:59:17,FALSE
2526,2,Red Hat Robbers,86,Team Eagle,Jersey Shore Bank,event,frk5020,147,10/29/2015-11:59:40,CamSabatini,78,11/01/2015-20:39:06,FALSE
2528,2,Red Hat Robbers,87,TeamJaws,Robbery of Donuts,event,asl5270,24,10/29/2015-12:00:41,asl5270,24,10/29/2015-12:01:15,FALSE
2529,2,Red Hat Robbers,83,GracieAbeMacy,100 Hawbaker Industrial Dr. SC,location,pjg5172,136,10/29/2015-12:00:45,pjg5172,136,10/29/2015-12:00:45,FALSE
2530,2,Red Hat Robbers,77,Caught red-handed,Reed Davis,person,LorenzoAuffant,54,10/29/2015-12:01:02,LorenzoAuffant,54,10/29/2015-12:01:09,FALSE
2531,2,Red Hat Robbers,77,Caught red-handed,Vince Starling,person,LorenzoAuffant,54,10/29/2015-12:01:26,LorenzoAuffant,54,10/30/2015-16:21:08,FALSE
2533,2,Red Hat Robbers,79,JMN 231,Vicki Wiser,person,MattSebright20,140,10/29/2015-12:02:36,MattSebright20,140,10/29/2015-12:02:36,FALSE
2534,2,Red Hat Robbers,88,Green Team,Ishler‰Ûªs Plumbing & Heating,location,antoniolubrano,64,10/29/2015-12:02:45,antoniolubrano,64,10/29/2015-12:02:47,FALSE
2535,2,Red Hat Robbers,88,Green Team,Citizens Bank red hat,resource,mjg5599,28,10/29/2015-12:02:47,mjg5599,28,10/29/2015-12:02:47,FALSE
2536,2,Red Hat Robbers,77,Caught red-handed,Betty Anne,person,LorenzoAuffant,54,10/29/2015-12:02:56,LorenzoAuffant,54,10/29/2015-12:02:59,FALSE
2537,2,Red Hat Robbers,79,JMN 231,Dalton Graves,person,MattSebright20,140,10/29/2015-12:04:13,MattSebright20,140,10/29/2015-12:04:17,FALSE
2538,2,Red Hat Robbers,79,JMN 231,Ameriserv Financial,organization,nes5204,138,10/29/2015-12:04:30,nes5204,138,10/29/2015-12:04:38,FALSE
2539,2,Red Hat Robbers,79,JMN 231,Searle Spence,person,MattSebright20,140,10/29/2015-12:04:35,MattSebright20,140,10/29/2015-12:04:36,FALSE
2540,2,Red Hat Robbers,85,Team CMP,red ski mask,resource,PatB,149,10/29/2015-12:04:59,PatB,149,10/29/2015-12:04:59,FALSE
2541,2,Red Hat Robbers,89,Team J.A.Z.,Ameriserv Financial,event,AGParadis,145,10/29/2015-12:05:04,AGParadis,145,11/01/2015-14:30:16,FALSE
2542,2,Red Hat Robbers,89,Team J.A.Z.,8 Armed Men.,person,,,10/29/2015-12:05:05,,,10/29/2015-12:05:05,FALSE
2543,2,Red Hat Robbers,89,Team J.A.Z.,"734 S Atherton St. SC, PA",location,AGParadis,145,10/29/2015-12:05:14,AGParadis,145,10/29/2015-12:05:14,FALSE
2544,2,Red Hat Robbers,89,Team J.A.Z.,Ameriserv Financial,organization,,,10/29/2015-12:05:15,,,10/29/2015-12:05:15,FALSE
2545,2,Red Hat Robbers,84,CANTalytics,Case 7 Suspect 2,person,ral5341,33,10/29/2015-12:05:17,ral5341,33,10/29/2015-12:12:26,FALSE
2546,2,Red Hat Robbers,79,JMN 231,wearing a hunting jacket/Suspect,resource,MattSebright20,140,10/29/2015-12:07:28,MattSebright20,140,10/29/2015-12:07:30,FALSE
2547,2,Red Hat Robbers,80,Team Nice,18 Jan/4:45 PM,event,mjr5679,135,10/29/2015-12:15:29,mjr5679,135,10/29/2015-12:15:32,FALSE
2548,2,Red Hat Robbers,79,JMN 231,Sovereign Bank,organization,nes5204,138,10/29/2015-12:15:39,nes5204,138,10/29/2015-12:15:41,FALSE
2549,2,Red Hat Robbers,108,Vipers ,Vicki Wiser,person,boscotsoi,79,10/29/2015-13:35:30,boscotsoi,79,10/29/2015-13:35:31,FALSE
2550,2,Red Hat Robbers,108,Vipers ,Dalton Graves,person,boscotsoi,79,10/29/2015-13:35:35,boscotsoi,79,10/29/2015-13:35:36,FALSE
2551,2,Red Hat Robbers,108,Vipers ,Searle Spence,person,boscotsoi,79,10/29/2015-13:35:41,boscotsoi,79,10/29/2015-13:35:42,FALSE
2552,2,Red Hat Robbers,108,Vipers ,"this van is blocking my view and I tried to wave him through, then I see he‰Ûªs wearing a ski mask over his head and yelling at me through the window",event,boscotsoi,79,10/29/2015-13:37:10,boscotsoi,79,10/29/2015-13:37:10,FALSE
2553,2,Red Hat Robbers,108,Vipers ,he jumps out and pounds on the window.,event,boscotsoi,79,10/29/2015-13:37:41,boscotsoi,79,10/29/2015-13:37:41,FALSE
2554,2,Red Hat Robbers,108,Vipers ,"bright red hair, wearing work overalls",person,boscotsoi,79,10/29/2015-13:37:56,boscotsoi,79,10/29/2015-13:37:56,FALSE
2555,2,Red Hat Robbers,108,Vipers ,"bright red hair, wearing work overalls. He‰Ûªs wearing a red hat",person,boscotsoi,79,10/29/2015-13:38:14,boscotsoi,79,10/29/2015-13:38:14,FALSE
2556,2,Red Hat Robbers,108,Vipers ,"About this time, the van starts to pull up and the guy on the outside runs after it and pounds on the side",event,boscotsoi,79,10/29/2015-13:39:09,boscotsoi,79,10/29/2015-13:39:09,FALSE
2557,2,Red Hat Robbers,108,Vipers ,"he van backs up and the passenger starts rooting around in the truck then turns around with a sign that read, ‰ÛÏBOMB bring $$$ NOW‰Ûù",event,boscotsoi,79,10/29/2015-13:39:32,boscotsoi,79,10/29/2015-13:39:32,FALSE
2558,2,Red Hat Robbers,108,Vipers ,one of the robbers held up the bomb sign.,event,boscotsoi,79,10/29/2015-13:40:46,boscotsoi,79,10/29/2015-13:40:46,FALSE
2559,2,Red Hat Robbers,108,Vipers ,"I could see the teller waving the guy through and the van started to pull up and then I saw one of the guys had exited the van‰Û_he chases the van down and yells at the driver to stop, then slams his hand on the side.",event,boscotsoi,79,10/29/2015-13:42:12,boscotsoi,79,10/29/2015-13:42:12,FALSE
2560,2,Red Hat Robbers,108,Vipers ,they claimed to have a bomb.,event,boscotsoi,79,10/29/2015-13:42:25,boscotsoi,79,10/29/2015-13:42:25,FALSE
2561,2,Red Hat Robbers,108,Vipers ,he was wearing a mask of some sort‰Û_a red one.,event,boscotsoi,79,10/29/2015-13:42:36,boscotsoi,79,10/29/2015-13:42:36,FALSE
2562,2,Red Hat Robbers,108,Vipers ,e had a red beard and red hair. He was a husky guy.,person,boscotsoi,79,10/29/2015-13:43:13,boscotsoi,79,10/29/2015-13:43:13,FALSE
2563,2,Red Hat Robbers,108,Vipers ,"Two men in a dirty white work van got away with $800 after threatening to blow up the Citizen‰Ûªs Bank, claiming to have a bomb. The van pulled into the drive through from the exit and parked right in front of the window,",event,boscotsoi,79,10/29/2015-13:43:55,boscotsoi,79,10/29/2015-13:43:55,FALSE
2564,2,Red Hat Robbers,108,Vipers ,"he bank manager delivered a bank bag with $800, which the robbers took and sped off.",event,boscotsoi,79,10/29/2015-13:44:04,boscotsoi,79,10/29/2015-13:44:04,FALSE
2565,2,Red Hat Robbers,108,Vipers ,A man enters the Dunkin Donuts; orders two-dozen grazed then leaves without paying.,event,boscotsoi,79,10/29/2015-13:45:16,boscotsoi,79,10/29/2015-13:45:16,FALSE
2566,2,Red Hat Robbers,108,Vipers ,"When confronted by the clerk, he gets mad and throws his hat toward the counter, grabs the donuts and leaves",event,boscotsoi,79,10/29/2015-13:45:34,boscotsoi,79,10/29/2015-13:45:34,FALSE
2567,2,Red Hat Robbers,108,Vipers ,Three State College banks have been robbed in as four days and a forth was thwarted by an alert teller,event,boscotsoi,79,10/29/2015-13:46:33,boscotsoi,79,10/29/2015-13:46:33,FALSE
2568,2,Red Hat Robbers,108,Vipers ,the robbers wore red hats,event,boscotsoi,79,10/29/2015-13:46:55,boscotsoi,79,10/29/2015-13:46:55,FALSE
2569,2,Red Hat Robbers,108,Vipers ,"Two banks were hit in the past two day, bringing the total to six, since 12 January when the Jersey Shore Bank was hit",event,boscotsoi,79,10/29/2015-13:49:10,boscotsoi,79,10/29/2015-13:49:10,FALSE
2570,2,Red Hat Robbers,108,Vipers ,Ms. Lange,person,boscotsoi,79,10/29/2015-13:50:42,boscotsoi,79,10/29/2015-13:50:42,FALSE
2571,2,Red Hat Robbers,108,Vipers ,Lange,person,boscotsoi,79,10/29/2015-13:51:02,boscotsoi,79,11/01/2015-18:54:32,FALSE
2572,2,Red Hat Robbers,108,Vipers ,two men claiming to have a bomb rob a bank at the drive up window,event,boscotsoi,79,10/29/2015-13:51:36,boscotsoi,79,10/29/2015-13:51:36,FALSE
2573,2,Red Hat Robbers,108,Vipers ,Kevin Gracie,person,boscotsoi,79,10/29/2015-13:51:57,boscotsoi,79,10/29/2015-13:51:57,FALSE
2574,2,Red Hat Robbers,104,MRN,The robberies are getting more sophisticated,resource,mjm6682,159,10/29/2015-14:26:36,mjm6682,159,10/29/2015-14:26:37,FALSE
2575,2,Red Hat Robbers,104,MRN,W. Clearview,location,rvk5242,160,10/29/2015-14:27:26,rvk5242,160,10/29/2015-14:27:26,FALSE
2576,2,Red Hat Robbers,104,MRN,The man in the back seems to be prodding the man in front forward,event,rvk5242,160,10/29/2015-14:30:14,mjm6682,159,11/01/2015-16:54:51,FALSE
2577,2,Red Hat Robbers,109,DILIHB,A lone white male of medium build,resource,nickascoli,95,10/29/2015-14:33:17,nickascoli,95,10/29/2015-14:33:24,FALSE
2578,2,Red Hat Robbers,110,Team Top,130 Hawbaker Industrial Dr. in State College,location,srf5197,170,10/29/2015-14:36:25,srf5197,170,10/29/2015-14:36:26,FALSE
2579,2,Red Hat Robbers,107,Dragon Fire,First National Bank Downtown,location,eqr5148,164,10/29/2015-14:41:24,eqr5148,164,10/29/2015-14:41:24,FALSE
2580,2,Red Hat Robbers,107,Dragon Fire,"$1,875.00",resource,jeremyparkin,122,10/29/2015-14:42:23,jeremyparkin,122,10/29/2015-14:42:23,FALSE
2581,2,Red Hat Robbers,106,Zero,pale blue van,resource,hbw5042,86,10/29/2015-14:42:25,hbw5042,86,10/29/2015-14:42:25,FALSE
2582,2,Red Hat Robbers,106,Zero,red hats,resource,lkretzu,163,10/29/2015-14:42:47,lkretzu,163,10/29/2015-14:42:47,FALSE
2583,2,Red Hat Robbers,107,Dragon Fire,Tyler ‰ÛÏYaz‰Ûù Yastrzemski,person,eqr5148,164,10/29/2015-14:43:16,jeremyparkin,122,10/29/2015-14:53:21,FALSE
