group,user,time,action,object,tool
107,162,2015/10/27 14:56:25,updated,person,document
107,162,2015/10/27 14:56:25,updated,annotation,document
107,162,2015/10/27 14:56:25,updated,person,document
107,162,2015/10/27 14:56:25,created,annotation,document
107,162,2015/10/27 14:56:30,read,person,document
107,162,2015/10/27 14:56:30,read,annotation,document
107,162,2015/10/27 14:56:32,read,person,document
107,162,2015/10/27 14:56:32,read,annotation,document
107,162,2015/10/27 14:56:34,read,person,document
107,162,2015/10/27 14:56:34,read,annotation,document
107,162,2015/10/27 14:57:10,read,person,document
107,162,2015/10/27 14:57:10,read,annotation,document
107,162,2015/10/27 14:57:12,read,person,document
107,162,2015/10/27 14:57:12,read,annotation,document
107,162,2015/10/27 14:57:15,read,person,document
107,162,2015/10/27 14:57:15,read,annotation,document
107,162,2015/10/27 14:57:17,read,person,document
107,162,2015/10/27 14:57:17,read,annotation,document
107,162,2015/10/27 14:57:24,read,resource,document
107,162,2015/10/27 14:57:24,read,annotation,document
107,162,2015/10/27 14:57:41,read,annotation,document
107,162,2015/10/27 14:57:41,read,person,document
107,162,2015/10/27 14:57:41,read,annotation,document
107,162,2015/10/27 14:57:46,read,person,document
107,162,2015/10/27 14:57:46,read,annotation,document
107,162,2015/10/27 14:57:54,deleted,annotation,document
107,162,2015/10/27 14:57:56,read,person,document
107,162,2015/10/27 14:57:56,read,annotation,document
107,162,2015/10/27 14:58:00,updated,person,document
107,162,2015/10/27 14:58:00,updated,annotations,document
107,162,2015/10/27 14:58:29,read,person,document
107,162,2015/10/27 14:58:29,read,annotation,document
107,162,2015/10/27 14:58:37,updated,annotations,document
107,162,2015/10/27 14:58:37,updated,person,document
107,162,2015/10/27 14:58:39,read,person,document
107,162,2015/10/27 14:58:39,read,annotation,document
107,162,2015/10/27 14:59:02,read,person,document
107,162,2015/10/27 14:59:02,read,annotation,document
107,162,2015/10/27 14:59:06,read,person,document
107,162,2015/10/27 14:59:06,read,annotation,document
107,162,2015/10/27 14:59:08,read,person,document
107,162,2015/10/27 14:59:08,read,annotation,document
107,162,2015/10/27 14:59:40,read,location,document
107,162,2015/10/27 14:59:40,read,annotation,document
107,162,2015/10/27 15:00:11,created,annotations,document
107,162,2015/10/27 15:00:11,created,resource,document
107,162,2015/10/27 15:00:11,read,annotation,document
107,162,2015/10/27 15:00:15,read,resource,document
107,162,2015/10/27 15:00:15,read,annotation,document
107,162,2015/10/27 15:00:19,read,resource,document
107,162,2015/10/27 15:00:19,read,annotation,document
107,162,2015/10/27 15:00:27,read,resource,document
107,162,2015/10/27 15:00:27,read,annotation,document
107,162,2015/10/27 15:01:03,read,resource,document
107,162,2015/10/27 15:01:03,read,annotation,document
107,162,2015/10/27 15:01:05,updated,annotations,document
107,162,2015/10/27 15:01:05,updated,resource,document
107,162,2015/10/27 15:01:55,created,annotations,document
107,162,2015/10/27 15:01:56,created,person,document
107,162,2015/10/27 15:02:01,read,person,document
107,162,2015/10/27 15:02:01,read,annotation,document
107,162,2015/10/27 15:02:14,updated,person,document
107,162,2015/10/27 15:02:14,updated,annotations,document
107,162,2015/10/27 15:02:35,read,location,document
107,162,2015/10/27 15:02:35,read,annotation,document
107,162,2015/10/27 15:04:12,created,location,document
107,162,2015/10/27 15:04:12,created,annotations,document
107,162,2015/10/27 15:05:06,focused,map,map
107,162,2015/10/27 15:05:11,read,location,map
107,162,2015/10/27 15:05:14,read,location,map
107,162,2015/10/27 15:05:21,read,location,map
107,162,2015/10/27 15:05:24,read,location,map
107,162,2015/10/27 15:07:30,focused,document,document
107,162,2015/10/27 15:07:30,filtered,documents,document table
107,162,2015/10/27 15:07:42,read,location,document
107,162,2015/10/27 15:07:42,read,annotation,document
107,162,2015/10/27 15:07:57,read,location,document
107,162,2015/10/27 15:07:57,read,annotation,document
107,162,2015/10/27 15:08:19,updated,annotations,document
107,162,2015/10/27 15:08:19,updated,location,document
107,162,2015/10/27 15:08:19,updated,annotations,document
107,162,2015/10/27 15:08:19,updated,location,document
107,162,2015/10/27 15:08:25,focused,map,map
107,162,2015/10/27 15:08:34,focused,map,map
107,162,2015/10/27 15:08:51,focused,document,document
107,162,2015/10/27 15:09:04,focused,document,document
107,162,2015/10/27 15:09:07,focused,map,map
107,162,2015/10/27 15:09:12,read,location,map
107,162,2015/10/27 15:09:12,read,location,map
107,162,2015/10/27 15:09:15,focused,document,document
107,162,2015/10/27 15:09:17,read,person,document
107,162,2015/10/27 15:09:17,read,annotation,document
107,162,2015/10/27 15:09:27,focused,map,map
107,162,2015/10/27 15:09:43,read,location,map
107,162,2015/10/27 15:09:44,read,location,map
107,162,2015/10/27 15:09:46,read,location,map
107,162,2015/10/27 15:09:46,read,location,map
107,162,2015/10/27 15:09:48,focused,document,document
107,162,2015/10/27 15:09:57,focused,map,map
107,162,2015/10/27 15:10:15,focused,document,document
107,162,2015/10/27 15:10:36,focused,network,network
107,162,2015/10/27 15:10:57,read,relationship,network
107,162,2015/10/27 15:11:08,read,person,network
107,162,2015/10/27 15:11:16,focused,document,document
107,162,2015/10/27 15:11:21,read,person,document
107,162,2015/10/27 15:11:21,read,annotation,document
107,162,2015/10/27 15:11:22,focused,network,network
107,162,2015/10/27 15:11:24,focused,document,document
107,162,2015/10/27 15:11:26,focused,network,network
107,162,2015/10/27 15:11:27,read,person,network
107,162,2015/10/27 15:11:32,read,person,network
107,162,2015/10/27 15:11:34,read,person,network
107,162,2015/10/27 15:11:36,read,person,network
107,162,2015/10/27 15:11:46,read,person,network
107,162,2015/10/27 15:11:50,read,person,network
107,162,2015/10/27 15:11:54,read,person,network
107,162,2015/10/27 15:12:00,read,person,network
107,162,2015/10/27 15:12:08,read,location,network
107,162,2015/10/27 15:12:33,created,relationship,network
107,162,2015/10/27 15:12:37,read,person,network
107,162,2015/10/27 15:12:40,read,person,network
107,162,2015/10/27 15:12:53,focused,network,network
107,162,2015/10/27 15:12:59,read,location,network
107,162,2015/10/27 15:13:02,read,location,network
107,162,2015/10/27 15:13:05,read,event,network
107,162,2015/10/27 15:13:08,read,event,network
107,162,2015/10/27 15:13:19,read,event,network
107,162,2015/10/27 15:13:22,read,person,network
107,162,2015/10/27 15:13:27,read,person,network
107,162,2015/10/27 15:13:30,read,person,network
107,162,2015/10/27 15:13:33,read,person,network
107,162,2015/10/27 15:13:39,read,person,network
107,162,2015/10/27 15:13:48,read,person,network
107,162,2015/10/27 15:14:16,focused,network,network
107,162,2015/10/27 15:14:20,read,event,network
107,162,2015/10/27 15:14:24,read,location,network
107,162,2015/10/27 15:14:26,read,resource,network
107,162,2015/10/27 15:14:31,read,person,network
107,162,2015/10/27 15:14:38,read,person,network
107,162,2015/10/27 15:14:40,deleted,person,network
107,162,2015/10/27 15:14:42,read,event,network
107,162,2015/10/27 15:14:47,read,location,network
107,162,2015/10/27 15:14:51,focused,document,document
107,162,2015/10/27 15:14:51,filtered,documents,document table
107,162,2015/10/27 15:14:52,focused,network,network
107,162,2015/10/27 15:14:55,read,person,network
107,162,2015/10/27 15:14:58,read,person,network
107,162,2015/10/27 15:15:07,read,person,network
107,162,2015/10/27 15:15:29,focused,network,network
107,162,2015/10/27 15:15:30,read,location,network
107,162,2015/10/27 15:16:20,focused,network,network
107,162,2015/10/27 15:16:53,focused,document,document
107,162,2015/10/27 15:16:55,focused,map,map
107,162,2015/10/27 15:17:00,focused,document,document
107,162,2015/10/27 15:17:21,focused,network,network
107,162,2015/10/27 15:17:27,read,resource,network
107,162,2015/10/27 15:17:28,read,resource,network
107,162,2015/10/27 15:17:30,read,relationship,network
107,162,2015/10/27 15:17:41,focused,document,document
107,162,2015/10/27 15:18:03,focused,network,network
107,162,2015/10/27 15:18:07,focused,document,document
107,162,2015/10/27 15:19:07,focused,network,network
107,162,2015/10/27 15:19:25,read,event,network
107,162,2015/10/27 15:19:25,read,event,network
107,162,2015/10/27 15:19:27,read,event,network
107,162,2015/10/27 15:19:35,focused,document,document
107,162,2015/10/27 15:19:36,filtered,documents,document table
107,162,2015/10/27 15:20:10,read,annotation,document
107,162,2015/10/27 15:21:24,created,event,document
107,162,2015/10/27 15:21:25,created,relationship,document
107,162,2015/10/27 15:21:25,created,annotation,document
107,162,2015/10/27 15:21:25,focused,network,network
107,162,2015/10/27 15:21:29,focused,document,document
107,162,2015/10/27 15:21:33,focused,document,document
107,162,2015/10/27 15:21:37,focused,network,network
107,162,2015/10/27 15:21:39,focused,network,network
107,162,2015/10/27 15:21:49,focused,document,document
107,162,2015/10/27 15:21:50,focused,network,network
107,162,2015/10/27 15:21:58,read,event,network
107,162,2015/10/27 15:22:20,focused,document,document
107,162,2015/10/27 15:22:26,read,event,document
107,162,2015/10/27 15:22:26,read,annotation,document
107,162,2015/10/27 15:22:28,read,event,document
107,162,2015/10/27 15:22:28,read,annotation,document
107,162,2015/10/27 15:22:31,read,event,document
107,162,2015/10/27 15:22:31,read,annotation,document
107,162,2015/10/27 15:22:53,read,event,document
107,162,2015/10/27 15:22:53,read,annotation,document
107,162,2015/10/27 15:22:55,read,event,document
107,162,2015/10/27 15:22:55,read,annotation,document
107,162,2015/10/27 15:23:03,read,event,document
107,162,2015/10/27 15:23:03,read,annotation,document
107,162,2015/10/27 15:23:24,read,person,document
107,162,2015/10/27 15:23:24,read,event,document
107,162,2015/10/27 15:23:24,read,annotation,document
107,162,2015/10/27 15:23:39,updated,event,document
107,162,2015/10/27 15:23:39,updated,annotation,document
107,162,2015/10/27 15:24:11,created,relationship,document
107,162,2015/10/27 15:24:11,created,event,document
107,162,2015/10/27 15:24:11,created,annotation,document
107,162,2015/10/27 15:24:17,read,event,document
107,162,2015/10/27 15:24:17,read,annotation,document
107,162,2015/10/27 15:24:59,updated,event,document
107,162,2015/10/27 15:24:59,updated,annotation,document
107,162,2015/10/27 15:24:59,updated,relationship,document
107,162,2015/10/27 15:25:10,focused,network,network
107,162,2015/10/27 15:25:19,read,person,network
107,162,2015/10/27 15:25:24,read,event,network
107,162,2015/10/27 15:25:26,read,event,network
107,162,2015/10/27 15:25:29,read,relationship,network
107,162,2015/10/27 15:25:30,read,relationship,network
107,162,2015/10/27 15:25:34,read,relationship,network
107,162,2015/10/27 15:25:36,read,event,network
107,162,2015/10/27 15:25:38,read,event,network
107,162,2015/10/27 15:26:04,read,event,network
107,162,2015/10/27 15:26:05,read,relationship,network
107,162,2015/10/27 15:26:08,read,relationship,network
107,162,2015/10/27 15:26:21,read,relationship,network
107,162,2015/10/27 15:26:29,updated,relationship,network
107,162,2015/10/27 15:26:30,read,relationship,network
107,162,2015/10/27 15:26:32,read,relationship,network
107,162,2015/10/27 15:26:38,focused,network,network
107,162,2015/10/27 15:26:46,read,relationship,network
107,162,2015/10/27 15:26:48,read,relationship,network
107,162,2015/10/27 15:26:52,read,event,network
107,162,2015/10/27 15:26:54,read,relationship,network
107,162,2015/10/27 15:26:56,read,event,network
107,162,2015/10/27 15:26:59,deleted,event,network
107,162,2015/10/27 15:27:01,read,relationship,network
107,162,2015/10/27 15:27:08,read,relationship,network
107,162,2015/10/27 15:27:12,read,person,network
107,162,2015/10/27 15:27:19,read,event,network
107,162,2015/10/27 15:27:22,read,event,network
107,162,2015/10/27 15:27:25,read,resource,network
107,162,2015/10/27 15:27:27,read,person,network
107,162,2015/10/27 15:27:29,read,location,network
107,162,2015/10/27 15:27:43,focused,document,document
107,162,2015/10/27 15:27:54,read,event,document
107,162,2015/10/27 15:27:54,read,annotation,document
107,162,2015/10/27 15:28:00,read,event,document
107,162,2015/10/27 15:28:00,read,annotation,document
107,162,2015/10/27 15:28:22,read,event,document
107,162,2015/10/27 15:28:22,read,annotation,document
107,162,2015/10/27 15:28:26,read,event,document
107,162,2015/10/27 15:28:26,read,annotation,document
107,162,2015/10/27 15:29:12,updated,event,document
107,162,2015/10/27 15:29:12,created,relationship,document
107,162,2015/10/27 15:29:12,created,annotation,document
107,162,2015/10/27 15:29:12,focused,network,network
107,162,2015/10/27 15:29:14,read,person,network
107,162,2015/10/27 15:29:37,focused,network,network
107,162,2015/10/27 15:29:44,read,resource,network
107,162,2015/10/27 15:29:49,read,location,network
107,162,2015/10/27 15:29:52,read,person,network
107,162,2015/10/27 15:29:54,read,person,network
107,162,2015/10/27 15:29:55,read,relationship,network
107,162,2015/10/27 15:29:57,focused,document,document
107,162,2015/10/27 15:29:58,read,event,document
107,162,2015/10/27 15:29:58,read,annotation,document
107,162,2015/10/27 15:29:59,read,event,document
107,162,2015/10/27 15:29:59,read,annotation,document
107,162,2015/10/27 15:30:04,focused,network,network
107,162,2015/10/27 15:30:30,read,person,network
107,162,2015/10/27 15:30:32,read,event,network
107,162,2015/10/27 15:30:35,read,event,network
107,162,2015/10/27 15:30:38,read,event,network
107,162,2015/10/27 15:30:38,read,event,network
107,162,2015/10/27 15:30:41,read,location,network
107,162,2015/10/27 15:30:47,read,location,network
107,162,2015/10/27 15:31:10,read,location,network
107,162,2015/10/27 15:31:14,read,person,network
107,162,2015/10/27 15:31:15,read,event,network
107,162,2015/10/27 15:31:19,read,event,network
107,162,2015/10/27 15:31:21,read,event,network
107,162,2015/10/27 15:31:23,read,location,network
107,162,2015/10/27 15:31:24,focused,document,document
107,162,2015/10/27 15:31:24,filtered,documents,document table
107,162,2015/10/27 15:34:48,focused,network,network
107,162,2015/10/27 15:35:07,focused,document,document
107,162,2015/10/27 15:35:22,focused,network,network
107,162,2015/10/27 15:35:23,focused,document,document
107,162,2015/10/27 15:35:26,focused,network,network
107,162,2015/10/27 15:35:33,focused,document,document
107,162,2015/10/27 15:43:52,read,event,network
107,162,2015/10/27 15:43:54,focused,network,network
107,162,2015/10/27 15:43:56,read,event,network
107,162,2015/10/27 15:43:59,read,event,network
107,162,2015/10/27 15:44:04,read,location,network
107,162,2015/10/27 15:44:08,read,event,network
107,162,2015/10/27 15:44:10,read,person,network
107,164,2015/10/27 14:46:16,focused,case,case
107,164,2015/10/27 14:46:21,focused,document,document
107,164,2015/10/27 14:47:29,created,person,document
107,164,2015/10/27 14:47:29,created,annotation,document
107,164,2015/10/27 14:48:25,created,annotation,document
107,164,2015/10/27 14:48:25,created,location,document
107,164,2015/10/27 14:48:43,created,resource,document
107,164,2015/10/27 14:48:43,created,annotation,document
107,164,2015/10/27 14:49:45,read,person,document
107,164,2015/10/27 14:49:45,read,annotation,document
107,164,2015/10/27 14:49:46,read,person,document
107,164,2015/10/27 14:49:46,read,annotation,document
107,164,2015/10/27 14:49:54,focused,document,document
107,164,2015/10/27 14:50:06,read,person,document
107,164,2015/10/27 14:50:06,read,annotation,document
107,164,2015/10/27 14:50:11,read,person,document
107,164,2015/10/27 14:50:11,read,annotation,document
107,164,2015/10/27 14:50:14,deleted,annotation,document
107,164,2015/10/27 14:50:31,created,person,document
107,164,2015/10/27 14:50:31,created,annotations,document
107,164,2015/10/27 14:50:36,read,location,document
107,164,2015/10/27 14:50:36,read,annotation,document
107,164,2015/10/27 14:50:38,read,location,document
107,164,2015/10/27 14:50:38,read,annotation,document
107,164,2015/10/27 14:52:40,created,person,document
107,164,2015/10/27 14:52:40,created,annotations,document
107,164,2015/10/27 14:53:42,created,resource,document
107,164,2015/10/27 14:53:42,created,annotations,document
107,164,2015/10/27 14:53:44,read,person,document
107,164,2015/10/27 14:53:44,read,annotation,document
107,164,2015/10/27 14:54:40,read,person,document
107,164,2015/10/27 14:54:40,read,annotation,document
107,164,2015/10/27 14:54:50,read,person,document
107,164,2015/10/27 14:54:50,read,annotation,document
107,164,2015/10/27 14:55:35,read,person,document
107,164,2015/10/27 14:55:35,read,annotation,document
107,164,2015/10/27 14:56:02,read,person,document
107,164,2015/10/27 14:56:02,read,annotation,document
107,164,2015/10/27 14:56:20,read,person,document
107,164,2015/10/27 14:56:20,read,annotation,document
107,164,2015/10/27 14:56:23,updated,person,document
107,164,2015/10/27 14:56:23,updated,annotations,document
107,164,2015/10/27 14:56:26,read,person,document
107,164,2015/10/27 14:56:26,read,annotation,document
107,164,2015/10/27 14:56:26,read,person,document
107,164,2015/10/27 14:56:26,read,annotation,document
107,164,2015/10/27 14:56:28,read,person,document
107,164,2015/10/27 14:56:28,read,annotation,document
107,164,2015/10/27 14:56:35,updated,person,document
107,164,2015/10/27 14:56:35,updated,annotations,document
107,164,2015/10/27 14:56:39,read,person,document
107,164,2015/10/27 14:56:39,read,annotation,document
107,164,2015/10/27 14:56:56,read,person,document
107,164,2015/10/27 14:56:56,read,annotation,document
107,164,2015/10/27 14:57:03,updated,person,document
107,164,2015/10/27 14:57:03,updated,annotations,document
107,164,2015/10/27 14:57:17,read,person,document
107,164,2015/10/27 14:57:17,read,annotation,document
107,164,2015/10/27 14:57:34,read,person,document
107,164,2015/10/27 14:57:34,read,annotation,document
107,164,2015/10/27 14:58:11,read,person,document
107,164,2015/10/27 14:58:11,read,annotation,document
107,164,2015/10/27 14:58:43,read,person,document
107,164,2015/10/27 14:58:43,read,annotation,document
107,164,2015/10/27 14:59:08,focused,document,document
107,164,2015/10/27 14:59:10,read,location,document
107,164,2015/10/27 14:59:10,read,annotation,document
107,164,2015/10/27 14:59:14,read,person,document
107,164,2015/10/27 14:59:14,read,annotation,document
107,164,2015/10/27 14:59:26,updated,person,document
107,164,2015/10/27 14:59:26,updated,annotation,document
107,164,2015/10/27 14:59:42,read,person,document
107,164,2015/10/27 14:59:42,read,annotation,document
107,164,2015/10/27 14:59:46,updated,person,document
107,164,2015/10/27 14:59:46,updated,annotations,document
107,164,2015/10/27 14:59:50,read,person,document
107,164,2015/10/27 14:59:50,read,annotation,document
107,164,2015/10/27 14:59:51,read,person,document
107,164,2015/10/27 14:59:51,read,annotation,document
107,164,2015/10/27 14:59:54,updated,person,document
107,164,2015/10/27 14:59:54,updated,annotations,document
107,164,2015/10/27 14:59:57,read,person,document
107,164,2015/10/27 14:59:57,read,annotation,document
107,164,2015/10/27 15:00:19,read,person,document
107,164,2015/10/27 15:00:19,read,annotation,document
107,164,2015/10/27 15:00:26,updated,person,document
107,164,2015/10/27 15:00:26,updated,annotations,document
107,164,2015/10/27 15:02:15,created,event,document
107,164,2015/10/27 15:02:15,created,annotations,document
107,164,2015/10/27 15:02:28,read,location,document
107,164,2015/10/27 15:02:28,read,annotation,document
107,164,2015/10/27 15:02:37,read,location,document
107,164,2015/10/27 15:02:37,read,annotation,document
107,164,2015/10/27 15:02:56,updated,location,document
107,164,2015/10/27 15:02:56,updated,annotations,document
107,164,2015/10/27 15:02:57,updated,annotations,document
107,164,2015/10/27 15:03:00,read,location,document
107,164,2015/10/27 15:03:00,read,annotation,document
107,164,2015/10/27 15:03:02,deleted,annotation,document
107,164,2015/10/27 15:03:16,focused,map,map
107,164,2015/10/27 15:03:26,focused,document,document
107,164,2015/10/27 15:03:27,read,location,document
107,164,2015/10/27 15:03:27,read,annotation,document
107,164,2015/10/27 15:03:35,updated,location,document
107,164,2015/10/27 15:03:35,updated,annotations,document
107,164,2015/10/27 15:03:37,focused,map,map
107,164,2015/10/27 15:04:43,read,location,document
107,164,2015/10/27 15:04:43,read,annotation,document
107,164,2015/10/27 15:04:46,updated,location,document
107,164,2015/10/27 15:04:46,updated,annotations,document
107,164,2015/10/27 15:05:16,focused,map,map
107,164,2015/10/27 15:07:49,read,person,document
107,164,2015/10/27 15:07:49,read,annotation,document
107,164,2015/10/27 15:07:51,read,person,document
107,164,2015/10/27 15:07:51,read,annotation,document
107,164,2015/10/27 15:07:53,read,person,document
107,164,2015/10/27 15:07:53,read,annotation,document
107,164,2015/10/27 15:08:06,updated,person,document
107,164,2015/10/27 15:08:06,updated,annotations,document
107,164,2015/10/27 15:08:45,focused,map,map
107,164,2015/10/27 15:08:47,read,location,map
107,164,2015/10/27 15:08:48,read,location,map
107,164,2015/10/27 15:08:49,read,location,map
107,164,2015/10/27 15:08:52,read,location,map
107,164,2015/10/27 15:08:57,focused,map,map
107,164,2015/10/27 15:09:05,focused,map,map
107,164,2015/10/27 15:09:08,read,location,map
107,164,2015/10/27 15:09:12,focused,document,document
107,164,2015/10/27 15:09:18,focused,map,map
107,164,2015/10/27 15:09:26,read,location,map
107,164,2015/10/27 15:09:36,focused,document,document
107,164,2015/10/27 15:10:25,read,event,document
107,164,2015/10/27 15:10:25,read,annotation,document
107,164,2015/10/27 15:10:25,created,event,document
107,164,2015/10/27 15:10:25,created,relationship,document
107,164,2015/10/27 15:10:25,created,annotation,document
107,164,2015/10/27 15:11:20,created,relationship,document
107,164,2015/10/27 15:11:20,created,event,document
107,164,2015/10/27 15:11:20,created,annotation,document
107,164,2015/10/27 15:11:26,focused,network,network
107,164,2015/10/27 15:11:30,read,event,network
107,164,2015/10/27 15:11:41,read,event,document
107,164,2015/10/27 15:11:41,read,annotation,document
107,164,2015/10/27 15:11:54,read,event,document
107,164,2015/10/27 15:11:54,read,annotation,document
107,164,2015/10/27 15:12:29,created,relationship,document
107,164,2015/10/27 15:12:29,created,event,document
107,164,2015/10/27 15:12:29,created,annotation,document
107,164,2015/10/27 15:13:36,created,relationship,document
107,164,2015/10/27 15:13:36,created,event,document
107,164,2015/10/27 15:13:36,created,annotation,document
107,164,2015/10/27 15:14:09,created,annotation,document
107,164,2015/10/27 15:14:09,created,resource,document
107,164,2015/10/27 15:14:09,read,location,map
107,164,2015/10/27 15:15:31,created,person,document
107,164,2015/10/27 15:15:31,created,annotations,document
107,164,2015/10/27 15:15:35,read,person,document
107,164,2015/10/27 15:15:35,read,annotation,document
107,164,2015/10/27 15:15:46,updated,person,document
107,164,2015/10/27 15:15:46,updated,annotations,document
107,164,2015/10/27 15:15:48,read,person,document
107,164,2015/10/27 15:15:48,read,annotation,document
107,164,2015/10/27 15:15:52,updated,person,document
107,164,2015/10/27 15:15:52,updated,annotations,document
107,164,2015/10/27 15:16:22,created,person,document
107,164,2015/10/27 15:16:22,created,annotations,document
107,164,2015/10/27 15:17:01,created,resource,document
107,164,2015/10/27 15:17:01,created,annotations,document
107,164,2015/10/27 15:17:02,read,resource,document
107,164,2015/10/27 15:17:02,read,annotation,document
107,164,2015/10/27 15:17:05,read,resource,document
107,164,2015/10/27 15:17:05,read,annotation,document
107,164,2015/10/27 15:17:08,updated,resource,document
107,164,2015/10/27 15:17:08,updated,annotations,document
107,164,2015/10/27 15:18:54,read,resource,document
107,164,2015/10/27 15:18:54,read,annotation,document
107,164,2015/10/27 15:19:12,read,resource,document
107,164,2015/10/27 15:19:12,read,annotation,document
107,164,2015/10/27 15:19:21,updated,resource,document
107,164,2015/10/27 15:19:21,updated,annotations,document
107,164,2015/10/27 15:20:12,read,person,document
107,164,2015/10/27 15:20:12,read,annotation,document
107,164,2015/10/27 15:20:40,updated,person,document
107,164,2015/10/27 15:20:40,updated,annotations,document
107,164,2015/10/27 15:23:51,read,location,document
107,164,2015/10/27 15:23:51,read,annotation,document
107,164,2015/10/27 15:23:57,read,location,document
107,164,2015/10/27 15:23:57,read,annotation,document
107,164,2015/10/27 15:24:42,read,annotation,document
107,164,2015/10/27 15:25:23,created,event,document
107,164,2015/10/27 15:25:23,created,annotations,document
107,164,2015/10/27 15:26:19,created,person,document
107,164,2015/10/27 15:26:19,created,annotations,document
107,164,2015/10/27 15:26:40,created,person,document
107,164,2015/10/27 15:26:40,created,annotations,document
107,164,2015/10/27 15:28:49,read,person,document
107,164,2015/10/27 15:28:49,read,annotation,document
107,164,2015/10/27 15:30:21,focused,document,document
107,164,2015/10/27 15:30:37,created,person,document
107,164,2015/10/27 15:30:37,created,annotation,document
107,164,2015/10/27 15:30:38,read,person,document
107,164,2015/10/27 15:30:38,read,annotation,document
107,164,2015/10/27 15:30:43,updated,person,document
107,164,2015/10/27 15:30:43,updated,annotations,document
107,164,2015/10/27 15:31:24,focused,document,document
107,164,2015/10/27 15:31:26,read,location,document
107,164,2015/10/27 15:31:26,read,annotation,document
107,164,2015/10/27 15:31:53,read,person,document
107,164,2015/10/27 15:31:53,read,annotation,document
107,164,2015/10/27 15:33:08,read,resource,document
107,164,2015/10/27 15:33:08,read,annotation,document
107,164,2015/10/27 15:34:30,read,resource,document
107,164,2015/10/27 15:34:30,read,annotation,document
107,164,2015/10/27 15:34:33,deleted,annotation,document
107,164,2015/10/27 15:34:34,read,resource,document
107,164,2015/10/27 15:34:34,read,annotation,document
107,164,2015/10/27 15:34:36,read,resource,document
107,164,2015/10/27 15:34:36,read,annotation,document
107,164,2015/10/27 15:34:39,deleted,annotation,document
107,164,2015/10/27 15:35:44,focused,document,document
107,164,2015/10/27 15:35:46,read,event,document
107,164,2015/10/27 15:35:46,read,annotation,document
107,164,2015/10/27 15:36:59,read,person,document
107,164,2015/10/27 15:36:59,read,annotation,document
107,164,2015/10/27 15:37:08,read,person,document
107,164,2015/10/27 15:37:08,read,annotation,document
107,164,2015/10/27 15:37:10,read,person,document
107,164,2015/10/27 15:37:10,read,annotation,document
107,164,2015/10/27 15:37:13,updated,person,document
107,164,2015/10/27 15:37:13,updated,annotations,document
107,164,2015/10/27 15:38:24,focused,network,network
107,164,2015/10/29 14:40:27,focused,document,document
107,164,2015/10/29 14:41:24,created,location,document
107,164,2015/10/29 14:41:24,created,annotation,document
107,164,2015/10/29 14:43:16,created,annotation,document
107,164,2015/10/29 14:43:16,created,person,document
107,164,2015/10/29 14:43:17,read,person,document
107,164,2015/10/29 14:43:17,read,annotation,document
107,164,2015/10/29 14:43:21,updated,person,document
107,164,2015/10/29 14:43:21,updated,annotations,document
107,164,2015/10/29 14:43:54,created,person,document
107,164,2015/10/29 14:43:54,created,annotations,document
107,164,2015/10/29 14:44:13,created,person,document
107,164,2015/10/29 14:44:13,created,annotations,document
107,164,2015/10/29 14:47:29,created,resource,document
107,164,2015/10/29 14:47:29,created,annotations,document
107,164,2015/10/29 14:48:17,created,resource,document
107,164,2015/10/29 14:48:17,created,annotations,document
107,164,2015/10/29 14:48:46,created,person,document
107,164,2015/10/29 14:48:46,created,annotations,document
107,164,2015/10/29 14:50:33,created,person,document
107,164,2015/10/29 14:50:33,created,annotations,document
107,164,2015/10/29 14:50:58,created,person,document
107,164,2015/10/29 14:50:58,created,annotations,document
107,164,2015/10/29 14:55:35,created,person,document
107,164,2015/10/29 14:55:35,created,annotations,document
107,164,2015/10/29 14:55:59,created,person,document
107,164,2015/10/29 14:55:59,created,annotations,document
107,164,2015/10/29 14:56:21,created,person,document
107,164,2015/10/29 14:56:21,created,annotations,document
107,164,2015/10/29 14:58:23,focused,network,network
107,164,2015/10/29 14:58:35,read,person,network
107,164,2015/10/29 14:59:05,focused,document,document
107,164,2015/10/29 14:59:18,created,annotation,document
107,164,2015/10/29 14:59:18,updated,person,document
107,164,2015/10/29 14:59:19,focused,network,network
107,164,2015/10/29 14:59:29,read,person,network
107,164,2015/10/29 14:59:41,read,person,document
107,164,2015/10/29 14:59:41,read,annotation,document
107,164,2015/10/29 14:59:43,read,person,document
107,164,2015/10/29 14:59:43,read,annotation,document
107,164,2015/10/29 14:59:44,focused,document,document
107,164,2015/10/29 14:59:47,deleted,annotation,document
107,164,2015/10/29 14:59:48,focused,network,network
107,164,2015/10/29 14:59:50,read,relationship,network
107,164,2015/10/29 14:59:55,focused,document,document
107,164,2015/10/29 15:00:07,updated,person,document
107,164,2015/10/29 15:00:07,created,annotation,document
107,164,2015/10/29 15:00:09,read,person,network
107,164,2015/10/29 15:00:12,focused,network,network
107,164,2015/10/29 15:00:15,read,person,network
107,164,2015/10/29 15:00:24,read,person,network
107,164,2015/10/29 15:00:36,read,person,document
107,164,2015/10/29 15:00:36,read,annotation,document
107,164,2015/10/29 15:00:36,focused,document,document
107,164,2015/10/29 15:00:40,read,person,document
107,164,2015/10/29 15:00:40,read,annotation,document
107,164,2015/10/29 15:00:40,deleted,annotation,document
107,164,2015/10/29 15:00:40,read,person,document
107,164,2015/10/29 15:00:40,read,annotation,document
